6.96,0 
5.84,0 
6.68,0 
5.16,1 
4.56,0 
1.6,0 
5.16,0 
5.24,0 
4.6,0 
5.08,0 
5.32,0 
3.68,0 
7.04,0 
6.0,2 
6.2,0 
4.32,2 
4.16,3 
4.6,2 
4.36,3 
5.36,0 
3.2,2 
5.04,0 
2.24,0 
5.2,3 
4.52,0 
7.16,0 
4.4,2 
3.4,0 
6.92,2 
6.08,0 
4.16,2 
5.68,2 
6.89,0 
5.43,2 
4.33,0 
4.24,3 
2.72,0 
4.47,0 
4.78,0 
4.42,3 
3.32,0 
5.96,0 
1.85,3 
2.65,0 
4.61,3 
3.21,0 
6.11,0 
5.24,0 
2.07,3 
3.63,2 
1.74,2 
3.08,0 
2.98,2 
3.74,2 
3.69,2 
4.95,0 
2.67,2 
6.17,0 
2.32,2 
2.21,2 
2.09,0 
4.84,3 
4.56,0 
5.08,2 
6.84,0 
6.2,0 
5.92,2 
3.44,0 
5.6,0 
4.92,0 
3.12,2 
4.32,0 
4.92,0 
3.88,0 
4.68,0 
5.08,2 
5.92,2 
2.0,0 
2.12,2 
2.52,0 
6.2,0 
4.28,2 
5.28,1 
5.72,0 
5.04,2 
3.84,2 
4.04,2 
3.88,3 
1.84,2 
5.32,2 
2.44,0 
4.48,3 
4.2,0 
3.12,0 
2.32,0 
3.28,2 
3.48,3 
4.2,2 
3.8,2 
4.68,1 
4.96,3 
3.84,0 
3.2,2 
2.64,0 
4.68,2 
4.6,0 
3.84,2 
3.0,2 
4.0,0 
3.88,2 
6.68,3 
5.96,2 
3.52,2 
3.16,0 
6.04,0 
5.32,0 
4.52,0 
2.56,2 
6.96,0 
7.08,2 
4.92,0 
4.81,0 
3.16,2 
4.48,0 
7.4,0 
2.24,2 
4.32,0 
4.64,0 
4.96,0 
6.0,0 
3.54,0 
1.96,2 
5.4,0 
2.36,2 
4.76,2 
4.44,0 
5.44,2 
3.24,0 
6.16,0 
4.68,2 
5.24,2 
4.08,0 
4.16,0 
5.97,0 
5.28,2 
6.12,0 
4.3,0 
3.21,2 
5.44,0 
6.64,0 
5.64,0 
6.21,0 
3.56,0 
3.85,0 
5.16,2 
2.24,0 
3.48,0 
5.48,2 
2.84,0 
6.08,0 
4.44,2 
2.84,0 
2.92,2 
3.0,2 
5.36,2 
4.88,0 
5.8,2 
5.28,3 
4.36,2 
5.24,0 
1.8,2 
4.6,0 
4.88,2 
2.8,0 
3.36,2 
5.4,0 
3.68,2 
2.48,2 
5.24,0 
6.2,0 
3.96,2 
7.08,2 
5.6,0 
5.77,0 
4.46,0 
5.32,0 
4.34,0 
1.56,0 
2.12,2 
6.39,3 
3.19,2 
1.83,2 
4.03,0 
4.42,0 
3.13,0 
2.62,0 
3.56,0 
2.49,2 
6.34,2 
4.15,0 
6.63,1 
4.76,0 
7.03,2 
6.6,0 
4.74,2 
4.43,0 
2.82,0 
3.3,3 
4.02,2 
4.98,3 
6.53,0 
4.23,2 
5.01,2 
5.01,2 
4.74,3 
4.74,0 
4.24,2 
3.32,0 
4.2,2 
3.12,0 
4.68,2 
3.78,2 
4.92,2 
4.52,0 
5.32,0 
4.08,2 
7.16,0 
6.0,0 
4.64,0 
4.05,0 
5.17,2 
5.08,0 
4.76,0 
4.04,0 
4.24,0 
2.92,0 
2.72,0 
7.02,1 
4.88,0 
5.4,0 
4.96,2 
3.92,2 
5.72,2 
5.48,2 
6.88,0 
5.16,0 
3.19,0 
4.18,0 
5.76,0 
2.56,2 
2.32,0 
2.64,2 
7.0,2 
7.32,0 
1.92,0 
2.04,0 
5.52,0 
6.16,2 
2.6,0 
5.84,0 
3.4,2 
4.28,0 
4.48,3 
6.16,0 
6.16,0 
5.4,0 
4.88,2 
3.52,0 
2.36,2 
3.96,0 
6.68,2 
3.4,0 
3.32,0 
2.88,0 
2.12,2 
4.04,0 
2.52,0 
4.72,0 
3.92,2 
4.2,0 
2.52,0 
3.44,0 
4.72,0 
3.92,0 
4.2,2 
4.2,0 
2.76,3 
4.52,2 
7.36,3 
7.04,0 
6.32,0 
5.16,0 
5.24,2 
3.6,0 
5.84,0 
4.52,2 
7.36,3 
7.04,0 
6.32,0 
5.16,0 
4.36,2 
4.96,2 
5.24,2 
3.6,0 
5.84,2 
6.04,0 
5.24,0 
6.24,2 
3.28,0 
6.04,0 
5.24,0 
6.24,2 
3.28,2 
6.12,2 
2.96,0 
6.44,1 
2.96,0 
4.16,2 
6.44,0 
5.24,0 
1.92,2 
3.6,0 
4.44,0 
4.6,3 
4.92,2 
4.64,2 
5.16,0 
5.4,2 
4.56,2 
4.36,0 
5.4,2 
6.76,2 
5.92,0 
2.24,0 
5.6,0 
5.56,0 
3.08,0 
1.92,0 
4.72,0 
4.24,3 
2.88,2 
4.24,0 
4.16,0 
4.68,2 
5.56,2 
3.32,3 
4.28,0 
7.32,1 
4.68,0 
4.68,0 
2.96,2 
1.6,2 
3.96,0 
4.28,3 
2.64,0 
4.84,2 
2.52,0 
3.84,0 
5.12,2 
7.04,0 
2.32,2 
4.84,0 
5.84,0 
5.4,0 
5.7,0 
4.6,0 
4.96,0 
4.56,2 
5.64,2 
5.6,0 
5.32,2 
4.48,2 
3.12,0 
1.84,2 
4.08,0 
6.56,0 
2.76,3 
3.48,0 
2.88,2 
3.68,2 
5.6,2 
2.74,1 
5.16,2 
6.04,0 
2.4,0 
6.24,1 
2.6,2 
3.44,1 
3.48,0 
3.72,0 
4.52,2 
3.24,2 
5.52,0 
4.28,0 
2.72,0 
4.2,2 
2.54,2 
5.08,0 
5.28,0 
3.64,2 
2.92,0 
5.24,2 
4.76,0 
4.52,2 
3.36,2 
6.04,2 
5.08,0 
5.08,2 
4.48,3 
5.72,0 
5.6,2 
5.0,0 
4.56,2 
4.52,3 
2.76,0 
2.6,0 
4.56,2 
3.08,0 
3.48,0 
3.1,3 
3.52,2 
1.6,0 
4.64,0 
4.04,0 
5.92,0 
3.32,0 
5.84,0 
3.56,0 
3.52,2 
3.72,0 
4.32,0 
3.44,0 
4.28,2 
4.64,0 
4.08,2 
5.04,0 
6.56,0 
3.0,2 
4.24,3 
4.52,2 
5.24,2 
3.74,2 
3.8,2 
3.76,0 
3.24,0 
2.48,3 
3.92,0 
5.24,2 
5.72,0 
4.68,0 
4.24,2 
5.88,0 
6.4,2 
1.96,2 
1.98,2 
2.32,0 
3.64,0 
4.36,0 
4.96,0 
2.64,0 
5.92,0 
3.92,0 
5.2,2 
4.68,2 
6.88,0 
2.16,2 
3.36,2 
7.2,0 
5.52,2 
5.8,0 
6.12,0 
5.92,1 
6.28,0 
5.28,2 
3.32,2 
5.16,0 
3.68,0 
5.44,1 
4.66,0 
4.48,0 
5.2,0 
5.12,0 
1.56,2 
6.92,0 
4.48,2 
5.12,2 
4.72,0 
5.36,3 
5.4,0 
5.44,2 
5.48,0 
4.0,0 
4.44,2 
5.12,0 
4.84,0 
3.28,2 
3.98,2 
7.0,2 
6.16,2 
5.2,2 
7.16,0 
5.12,0 
4.8,2 
4.6,2 
5.32,0 
6.96,0 
5.84,0 
6.68,0 
5.16,1 
4.56,0 
1.6,0 
5.16,0 
5.24,0 
4.6,0 
5.08,0 
5.32,0 
3.68,0 
7.04,0 
6.0,2 
6.2,0 
4.32,2 
4.16,3 
4.6,2 
4.36,3 
5.36,0 
3.2,2 
5.04,0 
2.24,0 
5.2,3 
4.52,0 
7.16,0 
4.4,2 
3.4,0 
6.92,2 
6.08,0 
4.16,2 
